model,oyear,horizon,cov90,cov50,n,origins,region,assessed,in_band,target
m1_lightgbm_v3_raw,2019,6,0.12412177985948478,0.04918032786885246,427,3,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw,2019,6,0.035483870967741936,0.016129032258064516,620,3,covid_window,False,False,att_all
m1_lightgbm_v3_raw,2019,6,0.03807106598984772,0.030456852791878174,394,3,covid_window,False,False,att_type1
m1_lightgbm_v3_raw,2020,1,0.6993055555555555,0.3104166666666667,1440,10,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw,2020,1,0.6772486772486772,0.24194324194324193,2079,10,covid_window,False,False,att_all
m1_lightgbm_v3_raw,2020,1,0.6149208741522231,0.18613413715146948,1327,10,covid_window,False,False,att_type1
m1_lightgbm_v3_raw,2020,2,0.6824794433902593,0.2530044275774826,1581,11,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw,2020,2,0.6533567354102676,0.22114962702939886,2279,11,covid_window,False,False,att_all
m1_lightgbm_v3_raw,2020,2,0.5813315030885381,0.20864790665751545,1457,11,covid_window,False,False,att_type1
m1_lightgbm_v3_raw,2020,3,0.6424418604651163,0.2441860465116279,1720,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw,2020,3,0.638675817521195,0.2886556318126766,2477,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw,2020,3,0.5766561514195584,0.18548895899053627,1585,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw,2020,4,0.6290887850467289,0.21203271028037382,1712,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw,2020,4,0.6433509556730378,0.28588857259048395,2459,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw,2020,4,0.5668991756499683,0.15409004438807863,1577,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw,2020,5,0.622729935559461,0.19859402460456943,1707,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw,2020,5,0.59991826726604,0.28075194115243157,2447,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw,2020,5,0.5133587786259542,0.16666666666666666,1572,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw,2020,6,0.6039952996474736,0.21210340775558167,1702,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw,2020,6,0.5890073831009024,0.2575881870385562,2438,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw,2020,6,0.5437141033822591,0.16017868538608807,1567,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw,2021,1,0.6462264150943396,0.3125,848,6,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw,2021,1,0.5436022819885901,0.2616136919315403,1227,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw,2021,1,0.5532467532467532,0.274025974025974,770,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw,2021,2,0.5325443786982249,0.16449704142011834,845,6,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw,2021,2,0.31342062193126025,0.18576104746317512,1222,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw,2021,2,0.34419817470664926,0.18252933507170796,767,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw,2021,3,0.41874258600237246,0.1376037959667853,843,6,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw,2021,3,0.18981101068200493,0.08299096138044372,1217,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw,2021,3,0.24705882352941178,0.08235294117647059,765,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw,2021,4,0.42092746730083236,0.1272294887039239,841,6,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw,2021,4,0.14037985136251033,0.04872006606110652,1211,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw,2021,4,0.12057667103538663,0.047182175622542594,763,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw,2021,5,0.3892857142857143,0.1595238095238095,840,6,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw,2021,5,0.11681855840927921,0.048053024026512015,1207,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw,2021,5,0.09580052493438321,0.028871391076115485,762,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw,2021,6,0.4195470798569726,0.1466030989272944,839,6,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw,2021,6,0.12146422628951747,0.039101497504159734,1202,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw,2021,6,0.10775295663600526,0.03416557161629435,761,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+dtaci,2019,4,0.25170068027210885,0.08163265306122448,147,1,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2019,4,0.08878504672897196,0.014018691588785047,214,1,covid_window,False,False,att_all
m1_lightgbm_v3_raw+dtaci,2019,4,0.0661764705882353,0.03676470588235294,136,1,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+dtaci,2019,5,0.18685121107266436,0.058823529411764705,289,2,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2019,5,0.05952380952380952,0.02142857142857143,420,2,covid_window,False,False,att_all
m1_lightgbm_v3_raw+dtaci,2019,5,0.06741573033707865,0.04868913857677903,267,2,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+dtaci,2019,6,0.20374707259953162,0.07728337236533958,427,3,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2019,6,0.07741935483870968,0.024193548387096774,620,3,covid_window,False,False,att_all
m1_lightgbm_v3_raw+dtaci,2019,6,0.07106598984771574,0.04314720812182741,394,3,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+dtaci,2020,1,0.8381944444444445,0.46319444444444446,1440,10,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2020,1,0.8287638287638288,0.4078884078884079,2079,10,covid_window,False,False,att_all
m1_lightgbm_v3_raw+dtaci,2020,1,0.8229088168801808,0.44159758854559156,1327,10,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+dtaci,2020,2,0.8203668564199873,0.44275774826059455,1581,11,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2020,2,0.7906976744186046,0.4063185607722685,2279,11,covid_window,False,False,att_all
m1_lightgbm_v3_raw+dtaci,2020,2,0.8112560054907344,0.48112560054907344,1457,11,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+dtaci,2020,3,0.7779069767441861,0.4662790697674419,1720,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2020,3,0.7363746467501009,0.4360113039967703,2477,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw+dtaci,2020,3,0.7583596214511041,0.4933753943217666,1585,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+dtaci,2020,4,0.794392523364486,0.4678738317757009,1712,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2020,4,0.7413582757218381,0.4538430256201708,2459,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw+dtaci,2020,4,0.761572606214331,0.4984147114774889,1577,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+dtaci,2020,5,0.8312829525483304,0.479203280609256,1707,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2020,5,0.7539844707805476,0.4814058030241112,2447,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw+dtaci,2020,5,0.7646310432569975,0.49745547073791346,1572,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+dtaci,2020,6,0.8501762632197415,0.48413631022326675,1702,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2020,6,0.7723543888433142,0.4815422477440525,2438,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw+dtaci,2020,6,0.8002552648372687,0.4901084875558392,1567,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+dtaci,2021,1,0.8938679245283019,0.419811320754717,848,6,covid_window,False,True,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2021,1,0.9201303993480032,0.4229828850855746,1227,6,covid_window,False,True,att_all
m1_lightgbm_v3_raw+dtaci,2021,1,0.9311688311688312,0.4779220779220779,770,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+dtaci,2021,2,0.9289940828402367,0.42011834319526625,845,6,covid_window,False,True,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2021,2,0.9566284779050737,0.37479541734860883,1222,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw+dtaci,2021,2,0.847457627118644,0.35984354628422427,767,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+dtaci,2021,3,0.9596678529062871,0.3760379596678529,843,6,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2021,3,0.9622021364009861,0.29745275267050125,1217,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw+dtaci,2021,3,0.9150326797385621,0.28104575163398693,765,6,covid_window,False,True,att_type1
m1_lightgbm_v3_raw+dtaci,2021,4,0.9607609988109393,0.3983353151010702,841,6,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2021,4,0.9653179190751445,0.3104872006606111,1211,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw+dtaci,2021,4,0.9659239842726082,0.33420707732634336,763,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+dtaci,2021,5,0.9630952380952381,0.5095238095238095,840,6,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2021,5,0.9751449875724938,0.30903065451532724,1207,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw+dtaci,2021,5,0.963254593175853,0.2821522309711286,762,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+dtaci,2021,6,0.964243146603099,0.6126340882002383,839,6,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2021,6,0.9841930116472546,0.4168053244592346,1202,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw+dtaci,2021,6,0.9710906701708278,0.42575558475689884,761,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2019,4,0.21768707482993196,0.05442176870748299,147,1,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2019,4,0.06542056074766354,0.014018691588785047,214,1,covid_window,False,False,att_all
m1_lightgbm_v3_raw+pooled,2019,4,0.058823529411764705,0.03676470588235294,136,1,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2019,5,0.15570934256055363,0.04844290657439446,289,2,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2019,5,0.04047619047619048,0.016666666666666666,420,2,covid_window,False,False,att_all
m1_lightgbm_v3_raw+pooled,2019,5,0.052434456928838954,0.03745318352059925,267,2,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2019,6,0.18969555035128804,0.04918032786885246,427,3,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2019,6,0.056451612903225805,0.020967741935483872,620,3,covid_window,False,False,att_all
m1_lightgbm_v3_raw+pooled,2019,6,0.04568527918781726,0.030456852791878174,394,3,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2020,1,0.80625,0.3104166666666667,1440,10,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2020,1,0.8191438191438192,0.38143338143338146,2079,10,covid_window,False,False,att_all
m1_lightgbm_v3_raw+pooled,2020,1,0.7905048982667672,0.186887716654107,1327,10,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2020,2,0.7881087919038583,0.2624920936116382,1581,11,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2020,2,0.7744624835454147,0.3479596314172883,2279,11,covid_window,False,False,att_all
m1_lightgbm_v3_raw+pooled,2020,2,0.7803706245710363,0.21139327385037748,1457,11,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2020,3,0.7523255813953489,0.25872093023255816,1720,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2020,3,0.7254743641501816,0.373031893419459,2477,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw+pooled,2020,3,0.7287066246056783,0.19242902208201892,1585,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2020,4,0.7733644859813084,0.2447429906542056,1712,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2020,4,0.730784871899146,0.3716958113054087,2459,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw+pooled,2020,4,0.725428027901078,0.1648700063411541,1577,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2020,5,0.8090216754540129,0.23315758640890452,1707,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2020,5,0.7368205966489579,0.40662035145075603,2447,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw+pooled,2020,5,0.739821882951654,0.17938931297709923,1572,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2020,6,0.8419506462984724,0.23207990599294948,1702,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2020,6,0.7625102543068089,0.3560295324036095,2438,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw+pooled,2020,6,0.7766432673899171,0.1652839821314614,1567,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2021,1,0.8349056603773585,0.3125,848,6,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2021,1,0.9250203748981255,0.4058679706601467,1227,6,covid_window,False,True,att_all
m1_lightgbm_v3_raw+pooled,2021,1,0.8519480519480519,0.274025974025974,770,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2021,2,0.8875739644970414,0.16449704142011834,845,6,covid_window,False,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2021,2,0.9459901800327333,0.3363338788870704,1222,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw+pooled,2021,2,0.7131681877444589,0.19556714471968709,767,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2021,3,0.9288256227758007,0.1423487544483986,843,6,covid_window,False,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2021,3,0.9474116680361545,0.24815119145439607,1217,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw+pooled,2021,3,0.7594771241830065,0.0915032679738562,765,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2021,4,0.9310344827586207,0.17360285374554102,841,6,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2021,4,0.9430222956234517,0.23781998348472336,1211,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw+pooled,2021,4,0.8571428571428571,0.06815203145478375,763,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2021,5,0.9357142857142857,0.22023809523809523,840,6,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2021,5,0.9436619718309859,0.22866611433305717,1207,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw+pooled,2021,5,0.8674540682414699,0.04068241469816273,762,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2021,6,0.9368295589988082,0.2431466030989273,839,6,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2021,6,0.9450915141430949,0.30282861896838603,1202,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw+pooled,2021,6,0.8935611038107752,0.051248357424441525,761,6,covid_window,False,True,att_type1
m1_lightgbm_v3_raw+series,2019,4,0.2789115646258503,0.06802721088435375,147,1,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+series,2019,4,0.11682242990654206,0.018691588785046728,214,1,covid_window,False,False,att_all
m1_lightgbm_v3_raw+series,2019,4,0.10294117647058823,0.03676470588235294,136,1,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+series,2019,5,0.21453287197231835,0.06920415224913495,289,2,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+series,2019,5,0.07142857142857142,0.02619047619047619,420,2,covid_window,False,False,att_all
m1_lightgbm_v3_raw+series,2019,5,0.07865168539325842,0.0449438202247191,267,2,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+series,2019,6,0.23653395784543327,0.07962529274004684,427,3,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+series,2019,6,0.08225806451612903,0.02903225806451613,620,3,covid_window,False,False,att_all
m1_lightgbm_v3_raw+series,2019,6,0.07614213197969544,0.03807106598984772,394,3,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+series,2020,1,0.8131944444444444,0.40694444444444444,1440,10,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+series,2020,1,0.8124098124098124,0.34583934583934584,2079,10,covid_window,False,False,att_all
m1_lightgbm_v3_raw+series,2020,1,0.774679728711379,0.26978146194423513,1327,10,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+series,2020,2,0.7919038583175205,0.3396584440227704,1581,11,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+series,2020,2,0.7691970162351909,0.3203159280386134,2279,11,covid_window,False,False,att_all
m1_lightgbm_v3_raw+series,2020,2,0.75840768702814,0.2855181880576527,1457,11,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+series,2020,3,0.766860465116279,0.3470930232558139,1720,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+series,2020,3,0.7274929350020186,0.3512313282196205,2477,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw+series,2020,3,0.7287066246056783,0.25362776025236594,1585,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+series,2020,4,0.7897196261682243,0.33352803738317754,1712,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+series,2020,4,0.7368849125660838,0.36030906872712487,2459,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw+series,2020,4,0.7266962587190868,0.2289156626506024,1577,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+series,2020,5,0.827768014059754,0.335676625659051,1707,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+series,2020,5,0.7441765427053535,0.3698406211687781,2447,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw+series,2020,5,0.7391857506361323,0.23282442748091603,1572,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+series,2020,6,0.8484136310223267,0.33607520564042304,1702,12,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+series,2020,6,0.7662018047579984,0.34618539786710417,2438,12,covid_window,False,False,att_all
m1_lightgbm_v3_raw+series,2020,6,0.7925973197192087,0.24250159540523292,1567,12,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+series,2021,1,0.8584905660377359,0.4209905660377358,848,6,covid_window,False,False,adm_via_ae
m1_lightgbm_v3_raw+series,2021,1,0.8231458842705787,0.36756316218418905,1227,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw+series,2021,1,0.8233766233766234,0.37012987012987014,770,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+series,2021,2,0.8757396449704142,0.293491124260355,845,6,covid_window,False,True,adm_via_ae
m1_lightgbm_v3_raw+series,2021,2,0.8216039279869067,0.26432078559738137,1222,6,covid_window,False,False,att_all
m1_lightgbm_v3_raw+series,2021,2,0.6857887874837028,0.2542372881355932,767,6,covid_window,False,False,att_type1
m1_lightgbm_v3_raw+series,2021,3,0.9062870699881376,0.2479240806642942,843,6,covid_window,False,True,adm_via_ae
